,Date,Venue,Squad,Opponent,FTR,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,Defensive Tkl,Defensive TklW,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Squad_Goals,Opponent_Goals,Team1_Elo,Team2_Elo
680,2021-10-10,Home,Mexico,Honduras,W,0.1111111111111111,0.1111111111111111,0.0,0.0,,,0.1111111111111111,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1618.3799999999997,1559.3200000000002
681,2021-10-10,Home,Costa Rica,El Salvador,W,0.2,0.1,0.1,0.1,,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1395.0400000000004,1566.28
682,2021-10-10,Neutral,France,Spain,W,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,2.0,1.0,1705.1199999999997,1617.8999999999999
683,2021-10-10,Away,Tunisia,Mauritania,D,0.0,0.0,0.0,0.0,,,0.1111111111111111,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1601.1999999999998,1569.7600000000002
684,2021-10-11,Home,Netherlands,Gibraltar,W,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.18181818181818182,2.0,0.8181818181818182,0.0,0.0,,,0.5454545454545454,,,,,,,,,,,,,0.0,0.0,0.5,2.0,0.0,0.0,,,,,,,,,,,,,,,6.0,0.0,1621.6800000000007,1544.8000000000002
685,2021-10-11,Away,Wales,Estonia,W,0.06896551724137931,0.0,0.0,0.0,0.896551724137931,0.3448275862068966,0.27586206896551724,0.0,,,0.3448275862068966,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,1.0,,,,1.0,0.0,1525.5399999999995,1562.16
686,2021-10-12,Home,Denmark,Austria,W,0.08333333333333333,0.08333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.08333333333333333,0.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,1.0,0.0,1656.62,1513.3400000000001
687,2021-10-12,Away,Australia,Japan,L,0.08333333333333333,0.0,0.0,0.0,,,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,2.0,1617.6800000000003,1590.5600000000002
688,2021-10-12,Home,Saudi Arabia,China,W,0.25,0.125,0.0,0.0,,,0.0625,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,2.0,1608.2800000000002,1559.8
689,2021-10-12,Away,Poland,Albania,W,0.09090909090909091,0.0,0.0,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.0,,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,1.0,0.0,1526.3599999999997,1541.14
690,2021-10-12,Away,Senegal,Namibia,W,0.3,0.0,0.0,0.0,,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,1.0,1665.6599999999994,1571.1799999999998
691,2021-10-12,Home,England,Hungary,D,0.08333333333333333,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.08333333333333333,0.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.0,1.0,1685.8400000000001,1541.88
692,2021-10-12,Home,Iran,Korea Republic,D,0.09090909090909091,0.09090909090909091,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1650.5,1536.3999999999999
693,2021-10-13,Away,Costa Rica,United States,L,0.125,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1388.2800000000004,1625.3199999999997
694,2021-10-13,Home,United States,Costa Rica,W,0.1111111111111111,0.1111111111111111,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1627.8399999999997,1370.8000000000004
695,2021-10-13,Away,Mexico,El Salvador,W,0.14285714285714285,0.0,0.0,0.0,,,0.42857142857142855,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,1624.2599999999998,1552.16
696,2021-10-14,Home,Argentina,Peru,W,0.0,0.08333333333333333,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,1.0,0.0,1657.1200000000008,1543.1800000000003
697,2021-10-27,Home,Mexico,Ecuador,L,0.14285714285714285,0.14285714285714285,0.0,0.0,,,0.14285714285714285,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,3.0,1609.2999999999997,1540.26
698,2021-11-11,Away,Senegal,Togo,D,0.0,0.09090909090909091,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1660.8999999999994,1581.34
699,2021-11-11,Away,Iran,Lebanon,W,0.14285714285714285,0.0,0.0,0.0,,,0.2857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1655.88,1561.8000000000002
700,2021-11-11,Away,Saudi Arabia,Australia,D,0.0,0.0,0.0,0.0,,,0.15384615384615385,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1605.7200000000003,1615.1200000000003
701,2021-11-11,Home,Australia,Saudi Arabia,D,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1612.0800000000004,1602.6800000000003
702,2021-11-11,Away,Spain,Greece,W,0.1,0.0,0.1,0.1,0.6,0.3,0.2,0.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,1.0,0.0,1624.1999999999998,1569.3
703,2021-11-12,Away,Mexico,United States,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,2.0,1596.9999999999998,1635.5399999999997
704,2021-11-12,Away,Argentina,Uruguay,W,0.07142857142857142,0.07142857142857142,0.0,0.0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,,,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,0.0,,,,1.0,0.0,1662.1400000000008,1552.4799999999998
705,2021-11-12,Home,United States,Mexico,W,0.18181818181818182,0.09090909090909091,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,1641.7599999999998,1583.2199999999998
706,2021-11-12,Home,England,Albania,W,0.4166666666666667,0.3333333333333333,0.0,0.0,1.1666666666666667,0.5,0.0,0.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,5.0,0.0,1689.7600000000002,1525.0600000000002
707,2021-11-12,Away,Poland,Andorra,W,0.25,0.25,0.0,0.0,1.4166666666666667,0.5833333333333334,0.16666666666666666,0.0,,,0.4166666666666667,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,4.0,1.0,1533.5799999999997,1514.3600000000001
708,2021-11-12,Away,Costa Rica,Canada,L,0.0,0.0,0.0,0.0,,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,1363.5000000000005,1579.4
709,2021-11-12,Home,Denmark,Faroe Islands,W,0.2,0.0,0.0,0.0,1.3,0.3,0.0,0.0,,,0.4,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,3.0,1.0,1661.1399999999999,1527.16
710,2021-11-13,Away,Netherlands,Montenegro,D,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.25,0.08333333333333333,0.0,,,0.5,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,3.0,,,,2.0,2.0,1617.3200000000008,1554.78
711,2021-11-13,Away,Tunisia,Equatorial Guinea ,L,0.0,0.0,0.0,0.0,,,0.1111111111111111,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,1587.08,1555.2400000000002
712,2021-11-13,Home,Wales,Belarus,W,0.2962962962962963,0.2962962962962963,0.037037037037037035,0.037037037037037035,1.2222222222222223,0.4444444444444444,0.07407407407407407,0.0,,,1.2222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1533.4599999999996,1539.98
713,2021-11-13,Home,France,Kazakhstan,W,0.5454545454545454,0.5454545454545454,0.09090909090909091,0.09090909090909091,1.4545454545454546,1.0,0.0,0.0,,,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,8.0,0.0,1709.5199999999998,1569.6000000000001
714,2021-11-14,Home,Spain,Sweden,W,0.1,0.0,0.0,0.0,0.7,0.2,0.0,0.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,1.0,0.0,1629.1599999999999,1516.5199999999998
715,2021-11-14,Home,Senegal,Congo,W,0.16666666666666666,0.08333333333333333,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,0.0,1665.5799999999995,1539.44
716,2021-11-15,Home,Poland,Hungary,L,0.09090909090909091,0.0,0.0,0.0,1.1818181818181819,0.36363636363636365,0.18181818181818182,0.0,,,0.9090909090909091,,,,,,,,,,,,,2.0,0.5,0.0,0.5,2.0,0.0,,,,,,,,,,,,,,,1.0,2.0,1520.9999999999998,1549.3000000000002
717,2021-11-15,Away,England,San Marino,W,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.18181818181818182,1.4545454545454546,0.8181818181818182,0.0,0.0,,,0.45454545454545453,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,,,,,,,,,,,1.0,,,,1.0,0.0,1694.0600000000002,1549.4199999999998
718,2021-11-15,Away,Denmark,Scotland,L,0.0,0.0,0.0,0.0,0.625,0.125,0.125,0.0,,,0.625,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,,,,0.0,,,,,,,2.0,,,,0.0,2.0,1645.62,1549.88
719,2021-11-16,Home,Tunisia,Zambia,W,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,1.0,1593.9199999999998,1560.34
720,2021-11-16,Home,Costa Rica,Honduras,W,0.15384615384615385,0.07692307692307693,0.0,0.0,,,0.07692307692307693,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1376.2000000000005,1552.0200000000002
721,2021-11-16,Home,Argentina,Brazil,D,0.0,0.0,0.0,0.0,0.8461538461538461,0.38461538461538464,0.3076923076923077,0.0,,,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1658.0400000000009,1606.6400000000003
722,2021-11-16,Away,Mexico,Canada,L,0.0,0.0,0.0,0.0,,,0.2,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,2.0,1570.3199999999997,1586.5
723,2021-11-16,Home,Wales,Belgium,D,0.08695652173913043,0.08695652173913043,0.0,0.0,0.6521739130434783,0.2608695652173913,0.17391304347826086,0.0,,,0.6956521739130435,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,1.0,1.0,1533.3999999999996,1631.14
724,2021-11-16,Away,Saudi Arabia,Vietnam,W,0.07142857142857142,0.07142857142857142,0.0,0.0,,,0.14285714285714285,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1608.8000000000002,1546.6599999999999
725,2021-11-16,Away,France,Finland,W,0.09090909090909091,0.09090909090909091,0.0,0.0,0.36363636363636365,0.18181818181818182,0.0,0.0,,,0.5454545454545454,,,,,,,,,,,,,0.5,0.5,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,3.0,,,,2.0,0.0,1713.3199999999997,1541.2
726,2021-11-16,Away,Iran,Syria,W,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1660.48,1530.82
727,2021-11-16,Away,United States,Jamaica,D,0.1,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1636.1599999999999,1516.58
728,2021-11-16,Away,Australia,China,D,0.07692307692307693,0.07692307692307693,0.0,0.0,,,0.07692307692307693,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1607.9600000000005,1555.68
729,2021-11-16,Home,Netherlands,Norway,W,0.2,0.0,0.0,0.0,0.7,0.5,0.2,0.0,,,0.7,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,4.0,,,,2.0,0.0,1623.720000000001,1572.6800000000003
730,2021-12-08,Home,Mexico,Chile,D,0.3333333333333333,0.3333333333333333,0.0,0.0,,,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,2.0,1567.1599999999996,1553.12
731,2021-12-18,Home,United States,Bosnia and Herzegovina,W,0.0,0.0,0.0,0.0,,,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1639.6999999999998,1452.6
732,2022-01-10,Neutral,Senegal,Zimbabwe,W,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,,,1.25,,,,,,,,,,,,,0.0,0.5,0.0,1.5,0.0,0.0,,,,1.0,,,,,,,3.0,,,,1.0,0.0,1671.1399999999994,1585.56
733,2022-01-12,Neutral,Tunisia,Mali,L,0.0,0.0,0.0,0.07692307692307693,0.5384615384615384,0.23076923076923078,0.15384615384615385,0.0,,,0.46153846153846156,,,,,,,,,,,,,0.5,0.5,0.25,0.75,1.0,0.0,,,,1.0,,,,,,,0.0,,,,0.0,1.0,1580.4999999999998,1576.6999999999998
734,2022-01-14,Neutral,Senegal,Guinea,D,0.0,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.0,,,0.8333333333333334,,,,,,,,,,,,,1.5,0.5,0.0,0.0,0.5,0.0,,,,0.0,,,,,,,1.0,,,,0.0,0.0,1666.5799999999995,1595.44
735,2022-01-16,Neutral,Tunisia,Mauritania,W,0.3076923076923077,0.23076923076923078,0.0,0.07692307692307693,0.8461538461538461,0.6153846153846154,0.23076923076923078,0.0,,,0.5384615384615384,,,,,,,,,,,,,1.6,0.6,0.0,0.6,0.4,0.0,,,,0.0,,,,,,,1.0,,,,4.0,0.0,1587.4199999999998,1556.6800000000003
736,2022-01-18,Neutral,Senegal,Malawi,D,0.0,0.0,0.0,0.0,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.0,,,0.09090909090909091,,,,,,,,,,,,,0.0,0.0,0.0,0.5,0.5,0.0,,,,1.0,,,,,,,0.0,,,,0.0,0.0,1662.1199999999994,1595.54
737,2022-01-20,Neutral,Tunisia,Gambia,L,0.0,0.0,0.0,0.08333333333333333,1.25,0.16666666666666666,0.16666666666666666,0.0,,,0.4166666666666667,,,,,,,,,,,,,0.75,0.25,0.0,1.25,0.25,0.0,,,,1.0,,,,,,,0.0,,,,0.0,1.0,1574.9599999999998,1607.54
738,2022-01-23,Neutral,Tunisia,Nigeria,W,0.08333333333333333,0.0,0.0,0.0,0.5,0.25,0.08333333333333333,0.0,,,0.8333333333333334,,,,,,,,,,,,,1.25,0.0,0.25,0.0,0.0,0.0,,,,2.0,,,,,,,0.0,,,,1.0,0.0,1582.1599999999999,1562.0200000000002
739,2022-01-25,Neutral,Senegal,Cape Verde,W,0.1,0.0,0.0,0.0,1.1,0.1,0.1,0.0,,,0.3,,,,,,,,,,,,,0.0,0.0,1.0,0.5,0.0,0.0,,,,0.0,,,,,,,0.0,,,,2.0,0.0,1667.4599999999994,1571.6
740,2022-01-27,Home,Australia,Vietnam,W,0.21428571428571427,0.0,0.0,0.0,,,0.07142857142857142,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4.0,0.0,1613.6200000000006,1532.32
741,2022-01-27,Home,Costa Rica,Panama,W,0.08333333333333333,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1387.7400000000005,1521.8999999999999
742,2022-01-27,Home,Iran,Iraq,W,0.09090909090909091,0.0,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1665.04,1532.8799999999999
743,2022-01-27,Home,Saudi Arabia,Oman,W,0.13333333333333333,0.0,0.0,0.0,,,0.06666666666666667,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1614.4600000000003,1532.84
744,2022-01-27,Home,United States,El Salvador,W,0.07692307692307693,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1644.7799999999997,1537.24
745,2022-01-27,Away,Argentina,Chile,W,0.08333333333333333,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0,,,1.25,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,3.0,,,,2.0,1.0,1662.740000000001,1537.82
746,2022-01-27,Away,Mexico,Jamaica,W,0.18181818181818182,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1573.0799999999997,1502.5
747,2022-01-29,Neutral,Tunisia,Burkina Faso,L,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,,,0.4166666666666667,,,,,,,,,,,,,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,,,,0.0,,,,,,,1.0,,,,0.0,1.0,1569.84,1607.68
748,2022-01-30,Away,Costa Rica,Mexico,D,0.0,0.0,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1390.1400000000006,1575.4799999999998
749,2022-01-30,Away,United States,Canada,L,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1630.5199999999998,1592.24
750,2022-01-30,Home,Mexico,Costa Rica,D,0.0,0.0,0.0,0.0,,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1568.7199999999998,1383.3800000000006
751,2022-01-30,Neutral,Senegal,Equatorial Guinea ,W,0.2727272727272727,0.0,0.0,0.0,1.0,0.45454545454545453,0.09090909090909091,0.0,,,0.2727272727272727,,,,,,,,,,,,,2.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,3.0,1.0,1672.0199999999993,1539.8000000000002
752,2022-02-01,Home,Iran,UAE,W,0.09090909090909091,0.0,0.0,0.0,,,0.36363636363636365,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1670.48,1579.32
753,2022-02-01,Home,Argentina,Colombia,W,0.0,0.0,0.0,0.0,1.0,0.4444444444444444,0.2222222222222222,0.0,,,1.1111111111111112,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,1.0,0.0,1669.3000000000009,1624.56
754,2022-02-01,Away,Saudi Arabia,Japan,L,0.0,0.0,0.0,0.0,,,0.14285714285714285,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,2.0,1601.0400000000002,1597.14
755,2022-02-01,Away,Australia,Oman,D,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,,,0.07692307692307693,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,2.0,1608.8400000000006,1528.06
756,2022-02-02,Home,United States,Honduras,W,0.25,0.16666666666666666,0.0,0.0,,,0.08333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,1635.7999999999997,1537.3000000000002
757,2022-02-02,Neutral,Senegal,Burkina Faso,W,0.16666666666666666,0.0,0.0,0.0,1.1666666666666667,0.3333333333333333,0.08333333333333333,0.0,,,0.5,,,,,,,,,,,,,0.5,2.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,1.0,,,,3.0,1.0,1677.6199999999992,1593.28
758,2022-02-02,Away,Costa Rica,Jamaica,W,0.09090909090909091,0.0,0.0,0.09090909090909091,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1393.9200000000005,1493.04
759,2022-02-02,Home,Mexico,Panama,W,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1574.7199999999998,1507.8999999999999
760,2022-02-06,Neutral,Senegal,Egypt,D,0.0,0.0,0.0,0.0,1.0,0.6363636363636364,0.2727272727272727,0.0,,,0.18181818181818182,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,0.0,,,,0.0,0.0,1672.8199999999993,1591.1200000000001
761,2022-03-24,Home,Costa Rica,Canada,W,0.07692307692307693,0.07692307692307693,0.0,0.0,,,0.07692307692307693,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1406.6800000000005,1585.0
762,2022-03-24,Home,Mexico,United States,D,0.0,0.0,0.0,0.0,,,0.2222222222222222,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1573.6,1634.6799999999998
763,2022-03-24,Home,Australia,Japan,L,0.0,0.0,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,2.0,1595.7400000000007,1604.0400000000002
764,2022-03-24,Home,Wales,Austria,W,0.16,0.08,0.0,0.0,1.04,0.52,0.16,0.0,,,0.48,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,2.0,1.0,1540.0799999999997,1500.0200000000002
765,2022-03-24,Away,United States,Mexico,D,0.0,0.0,0.0,0.0,,,0.18181818181818182,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,1630.34,1569.26
766,2022-03-24,Neutral,Poland,Scotland,D,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,1518.9799999999998,1547.8600000000001
767,2022-03-24,Away,Saudi Arabia,China,D,0.1,0.1,0.0,0.0,,,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1597.0800000000002,1551.72
768,2022-03-24,Away,Iran,Korea Republic,L,0.0,0.0,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,2.0,1654.6,1540.5199999999998
769,2022-03-25,Neutral,France,Ivory Coast,W,0.14285714285714285,0.14285714285714285,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1718.0199999999998,1593.2
770,2022-03-25,Away,Senegal,Egypt,L,0.0,0.0,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,1.0,1658.0199999999993,1596.3200000000002
771,2022-03-25,Away,Tunisia,Mali,W,0.0,0.0,0.0,0.0,,,0.18181818181818182,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1577.22,1564.08
772,2022-03-25,Home,Argentina,Venezuela,W,0.25,0.25,0.0,0.0,1.5,0.5833333333333334,0.0,0.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,3.0,0.0,1674.260000000001,1561.1200000000001
773,2022-03-26,Neutral,Denmark,Netherlands,L,0.09090909090909091,0.18181818181818182,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,4.0,1632.2399999999998,1630.3400000000008
774,2022-03-26,Neutral,England,Switzerland,W,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1697.7000000000003,1516.26
775,2022-03-26,Neutral,Spain,Albania,W,0.07142857142857142,0.14285714285714285,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1633.8799999999999,1509.7800000000002
776,2022-03-26,Neutral,Netherlands,Denmark,W,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.09090909090909091,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4.0,2.0,1637.5800000000008,1619.4799999999998
777,2022-03-27,Away,Costa Rica,El Salvador,W,0.15384615384615385,0.07692307692307693,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,1417.5600000000006,1528.1200000000001
778,2022-03-27,Away,Mexico,Honduras,W,0.0,0.0,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1575.64,1523.6800000000003
779,2022-03-27,Home,United States,Panama,W,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,0.16666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5.0,1.0,1634.6799999999998,1492.2399999999998
780,2022-03-29,Home,Saudi Arabia,Australia,W,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,0.0,1604.2400000000002,1582.9000000000008
781,2022-03-29,Home,Iran,Lebanon,W,0.18181818181818182,0.18181818181818182,0.0,0.0,,,0.09090909090909091,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1659.56,1546.7600000000002
782,2022-03-29,Away,Argentina,Ecuador,D,0.07692307692307693,0.0,0.0,0.0,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.0,,,0.5384615384615384,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,,,1.0,1.0,1668.3800000000008,1534.3799999999999
