Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,Touches,Tkl,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1
09-08-2020,Tue,UEFA Nations League,League A,Home,D 0–0,dk Denmark,eng England,N,,9,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Home,D 0–0,dk Denmark,eng England,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y,FW,72,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,N,,45,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y,CM,90,1,0,1,1,3,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y,RB,90,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y,CM,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y,CM,87,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y,CB,45,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y*,CB,90,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y,FW,36,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,N,,3,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Away,W 1–0,dk Denmark,eng England,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,Y,RB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,Y*,CB,90,0,0,0,0,3,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,N,,12,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,Y,CM,90,1,0,0,0,3,2,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,Y,CM,90,0,0,0,0,2,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,N,,25,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,4,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,Y,FW,78,0,0,0,0,3,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,Y,CM,90,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Away,W 3–0,dk Denmark,is Iceland,Y,FW,86,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,Y*,CM,45,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,Y,FW,90,0,1,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,Y,CM,59,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,Y,CB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,Y,RB,45,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,N,,45,1,0,0,0,,,0,0,,,,,,,0,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,N,,5,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
11-11-2020,Wed,Friendlies (M),Friendlies (M),Home,W 2–0,dk Denmark,se Sweden,Y,LB,80,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,Y,DM,67,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,Y,AM,75,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,Y,AM,90,2,0,2,2,5,3,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,Y,LB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,Y,DM,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,Y,GK,45,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,Y,RB,90,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,Y*,CB,90,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,dk Denmark,is Iceland,Y,DM,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y,LB,90,0,0,0,0,0,0,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,N,,21,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y,RB,90,0,0,0,0,1,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y,CM,69,0,0,0,0,2,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y,CM,90,0,0,0,0,1,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y,CM,90,0,0,0,0,0,0,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y*,CB,90,0,0,0,0,0,0,0,0,,,,,,6,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Away,L 2–4,dk Denmark,be Belgium,Y,FW,90,0,1,0,0,2,2,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y,RB,84,1,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y,CB,90,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,N,,1,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y,FW,89,0,1,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y*,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y,CM,90,0,1,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y,CM,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y,LB,90,1,0,0,0,2,1,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y,CM,84,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,Y,FW,84,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,N,,6,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-01-2021,Wed,WCQ,First round,Home,W 2–0,dk Denmark,sct Scotland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,Y,FW,79,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,N,,45,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,Y,RB,84,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,N,,23,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,Y,DM,67,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,Y*,CB,79,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,N,,11,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
06-02-2021,Wed,Friendlies (M),Friendlies (M),Away,D 1–1,dk Denmark,de Germany,Y,LB,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,CM,80,1,0,0,0,2,1,0,0,,,,,,3,,,,Match Report,44,2,1,0.1,0.1,0,0,0,20,31,64.5,0,1,2
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,FW,58,1,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,30,0,1,0.5,0.5,0.1,1,0,16,20,80,0,0,0
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,CB,80,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,44,2,1,0,0,0,1,0,29,38,76.3,2,0,0
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,N,CB,10,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,6,0,1,0,0,0,0,0,3,3,100,1,0,0
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y*,CB,90,0,0,0,0,0,0,0,0,,,,,,3,,,,Match Report,32,1,1,0,0,0,0,0,14,18,77.8,1,0,0
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,AM,58,0,0,0,0,2,1,0,0,,,,,,2,,,,Match Report,33,2,2,0.2,0.2,0,0,0,17,22,77.3,2,1,1
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,N,CM,10,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,7,1,0,0,0,0,1,0,3,6,50,1,0,0
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,CM,90,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,56,3,0,0,0,0.1,2,0,36,47,76.6,0,2,3
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,"AM,FW",90,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,41,0,0,0.1,0.1,0.1,2,0,28,34,82.4,1,2,3
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,"WB,LB",90,0,1,0,0,1,1,0,0,,,,,,2,,,,Match Report,44,0,0,0.4,0.4,0.5,2,1,31,36,86.1,1,0,1
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,"WB,RB",70,0,1,0,0,0,0,0,0,,,,,,0,,,,Match Report,49,0,0,0,0,0.1,3,1,33,45,73.3,0,0,0
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,37,0,0,0,0,0,0,0,22,34,64.7,0,0,0
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-03-2021,Sat,UEFA Euro,Quarter-finals,Away,W 2–1,dk Denmark,cz Czech Republic,N,RB,20,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,13,1,0,0,0,0.1,1,0,6,10,60,0,0,0
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,N,,14,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,RB,90,0,0,0,0,1,0,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,DM,87,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,DM,90,0,0,0,0,1,0,0,0,,,,,,6,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y*,CB,90,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,LB,85,0,0,0,0,1,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,N,,14,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,AM,90,0,0,0,0,2,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,N,,5,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,AM,90,1,0,0,0,3,2,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,GK,90,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
25-03-2021,Thu,WCQ,First round,Away,W 2–0,dk Denmark,il Israel,Y,CB,90,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,N,,14,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,Y,FW,90,2,2,0,0,6,4,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,N,,14,0,1,0,0,1,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,Y*,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,Y,RB,76,1,0,0,0,1,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,Y,FW,45,0,2,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,Y,FW,90,2,0,1,1,3,2,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,Y,CM,76,1,0,0,0,1,1,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Home,W 8–0,dk Denmark,md Moldova,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,RB,76,0,0,0,0,2,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,Y,DM,90,1,1,0,0,1,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,N,,14,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 4–0,dk Denmark,at Austria,N,,26,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
