Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1,Match Report,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,FW,62,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,FW,90,1,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,RW,62,0,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,CB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,LB,90,0,0,0,0,2,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,
24-03-2021,Wed,WCQ,First round,Home,D 1–1,fr France,ua Ukraine,Y,CM,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,Y,AM,58,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,Y,FW,89,1,0,0,0,2,2,1,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,,1,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,,32,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,,32,0,0,0,1,3,3,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
28-03-2021,Sun,WCQ,First round,Away,W 2–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,Y,CB,90,0,0,0,0,2,0,1,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,Y,RM,58,0,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,Y,CM,90,1,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,Y,CM,90,0,1,0,0,1,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,Y,FW,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,Y,LB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,N,,32,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
31-03-2021,Wed,WCQ,First round,Away,W 1–0,fr France,ba Bosnia & Herz'na,Y,RB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,Y,LM,90,0,0,0,0,4,1,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,Y,RM,63,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,Y,FW,90,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,Y,CM,82,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,N,,8,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,0,0,0,0,0,0,,
09-04-2021,Sat,WCQ,First round,Away,D 1–1,fr France,ua Ukraine,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,Y,RB,90,0,0,0,0,0,0,0,0,66,5,1,0,0,0,0,0,0,43,55,78.2,2,0,0,Match Report,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,Y,LB,90,0,0,0,0,0,0,0,0,61,2,1,1,0,0,0,0,0,38,50,76,2,1,2,Match Report,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,N,LM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Match Report,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,Y,CB,90,0,0,0,0,0,0,0,0,55,1,2,2,0,0,0,0,0,38,41,92.7,0,1,1,Match Report,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,Y,"LW,FW",90,0,0,0,0,1,1,0,0,32,0,1,0,0,0,0.1,1,0,17,22,77.3,1,2,4,Match Report,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,Y,LM,89,0,0,0,0,1,0,0,0,53,2,3,1,0.1,0.1,0,1,0,40,43,93,1,0,0,Match Report,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,Y,"RW,FW",90,0,0,0,0,0,0,0,0,45,0,0,3,0,0,0.2,3,0,29,37,78.4,3,1,1,Match Report,,,,,,,,
15-06-2021,Tue,UEFA Euro,Group stage,Neutral,W 1–0,fr France,de Germany,Y*,GK,90,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,21,35,60,0,0,0,Match Report,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,Y,"RW,AM",90,1,0,0,0,1,1,0,0,64,2,0,1,0.4,0.4,0.2,5,0,50,62,80.6,5,0,0,Match Report,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,Y,CB,90,0,0,0,0,1,0,0,0,97,0,0,1,0.1,0.1,0,2,0,87,90,96.7,10,0,0,Match Report,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,Y,"LW,RW",90,0,0,0,0,6,1,0,0,39,0,0,1,1,1,0.3,5,0,20,25,80,0,5,7,Match Report,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,Y*,GK,90,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,18,19,94.7,0,0,0,Match Report,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,Y,LM,56,0,0,0,0,0,0,0,0,48,2,0,1,0,0,0,1,0,40,44,90.9,5,0,0,Match Report,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,N,FW,15,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0.3,1,0,2,4,50,2,0,0,Match Report,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,Y,RB,90,0,0,0,0,0,0,1,0,107,2,2,1,0,0,0,1,0,91,100,91,8,0,0,Match Report,,,,,,,,
19-06-2021,Sat,UEFA Euro,Group stage,Neutral,D 1–1,fr France,hu Hungary,N,RW,30,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,2,0,6,11,54.5,0,0,2,Match Report,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,Y,CB,90,0,0,0,0,0,0,0,0,89,1,0,0,0,0,0,1,0,80,83,96.4,4,0,0,Match Report,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,N,"RW,LW",25,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0.1,2,0,14,16,87.5,0,0,1,Match Report,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,Y,LB,45,0,0,0,0,0,0,1,0,36,0,0,0,0,0,0,0,0,32,35,91.4,4,0,0,Match Report,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,Y,AM,86,0,0,0,0,4,1,1,0,44,4,2,0,0.2,0.2,0,2,0,33,37,89.2,4,0,0,Match Report,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,Y,"LW,AM",90,0,0,0,0,1,1,0,0,37,0,0,1,0.3,0.3,0,3,2,17,25,68,1,1,5,Match Report,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,Y,RB,90,0,0,0,0,0,0,0,0,55,1,2,1,0,0,0,2,1,42,50,84,5,0,0,Match Report,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,N,LB,39,0,0,0,0,0,0,0,0,34,1,1,0,0,0,0,2,0,28,30,93.3,2,0,0,Match Report,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,Y*,GK,90,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,22,23,95.7,0,0,0,Match Report,,,,,,,,
23-06-2021,Wed,UEFA Euro,Group stage,Neutral,D 2–2,fr France,pt Portugal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,Y,"RM,CM,AM",87,0,0,0,0,2,1,0,0,69,1,0,2,0.7,0.7,0.5,8,2,46,61,75.4,8,2,2,Match Report,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,Y,"LB,WB,LM",120,0,0,0,0,2,0,0,0,97,2,2,1,0.1,0.1,0,3,0,68,86,79.1,5,2,2,Match Report,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,N,LM,10,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0.1,1,0,2,3,66.7,0,1,1,Match Report,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,Y*,GK,120,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,26,32,81.3,0,0,0,Match Report,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,N,LM,65,0,0,0,0,4,2,1,0,34,0,1,0,0.2,0.2,0.1,5,0,19,26,73.1,1,2,5,Match Report,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,Y,"RB,WB",120,0,0,0,0,1,1,1,0,61,7,1,0,0.1,0.1,0,2,0,39,47,83,2,1,1,Match Report,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,Y,FW,120,0,1,0,0,6,0,0,0,50,0,0,0,0.7,0.7,1.3,7,1,30,36,83.3,6,2,6,Match Report,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,N,FW,27,0,0,0,0,2,1,0,0,10,0,0,0,0.2,0.2,0,0,0,5,6,83.3,0,0,0,Match Report,,,,,,,,
28-06-2021,Mon,UEFA Euro,Round of 16,Neutral,D 3 (4)–3 (5),fr France,ch Switzerland,Y,CB,120,0,0,0,0,1,0,1,0,76,2,1,2,0.4,0.4,0,1,0,56,63,88.9,2,0,0,Match Report,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,Y,LB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,Y,AM,89,2,0,0,0,5,2,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,Y,DM,90,0,0,0,0,1,1,0,0,,,2,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,N,,1,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
09-07-2021,Tue,WCQ,First round,Home,W 2–0,fr France,fi Finland,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,N,,1,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,0,0,0,0,0,0,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y,FW,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y,FW,90,1,1,1,1,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,N,,16,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y,LM,90,1,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y,CM,74,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y,RM,89,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-07-2021,Thu,UEFA Nations League,Semi-finals,Neutral,W 3–2,fr France,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,Y,FW,83,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,Y*,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,N,,26,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,N,,50,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,Y,RB,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,Y,AM,64,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
06-08-2021,Tue,Friendlies (M),Friendlies (M),Home,W 3–0,fr France,bg Bulgaria,Y,LB,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,Y,DM,90,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,Y*,GK,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,Y,CB,42,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,Y,CB,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,Y,FW,90,1,1,0,0,0,0,1,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,N,,48,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,Y,AM,89,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,Y,DM,78,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,Y,DM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
10-10-2021,Sun,UEFA Nations League,Final,Neutral,W 2–1,fr France,es Spain,N,,1,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,Match Report,0,0,0,0,0,0,,
13-11-2021,Sat,WCQ,First round,Home,W 8–0,fr France,kz Kazakhstan,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-11-2021,Sat,WCQ,First round,Home,W 8–0,fr France,kz Kazakhstan,Y,AM,90,1,1,1,1,1,1,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
13-11-2021,Sat,WCQ,First round,Home,W 8–0,fr France,kz Kazakhstan,N,,20,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,Match Report,,,,,,,,
13-11-2021,Sat,WCQ,First round,Home,W 8–0,fr France,kz Kazakhstan,Y,DM,90,1,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,Match Report,,,,,,,,
