Date,Defensive Day,Defensive Comp,Defensive Round,Defensive Venue,Defensive Result,Defensive Squad,Defensive Opponent,Defensive Start,Defensive Pos,Defensive Min,Defensive Tkl,Defensive TklW,Defensive Def 3rd,Defensive Mid 3rd,Defensive Att 3rd,Defensive Tkl.1,Defensive Att,Defensive Tkl%,Defensive Past,Defensive Blocks,Defensive Sh,Defensive Pass,Defensive Int,Defensive Tkl+Int,Defensive Clr,Defensive Err,Defensive Match Report
16-10-2018,Tue,Africa Cup of Nations qualification,Group stage,Away,W 2–1,tn Tunisia,ne Niger,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,Africa Cup of Nations qualification,Group stage,Away,L 2–3,tn Tunisia,eg Egypt,Y,AM,57,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,Africa Cup of Nations qualification,Group stage,Away,L 2–3,tn Tunisia,eg Egypt,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,Africa Cup of Nations qualification,Group stage,Away,L 2–3,tn Tunisia,eg Egypt,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
16-11-2018,Fri,Africa Cup of Nations qualification,Group stage,Away,L 2–3,tn Tunisia,eg Egypt,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
16-11-2018,Fri,Africa Cup of Nations qualification,Group stage,Away,L 2–3,tn Tunisia,eg Egypt,Y,DM,89,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,Africa Cup of Nations qualification,Group stage,Away,L 2–3,tn Tunisia,eg Egypt,Y*,FW,90,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,Africa Cup of Nations qualification,Group stage,Away,L 2–3,tn Tunisia,eg Egypt,Y,CB,90,,,,,,,,,,,,,,,,,Match Report
16-11-2018,Fri,Africa Cup of Nations qualification,Group stage,Away,L 2–3,tn Tunisia,eg Egypt,Y,AM,90,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,tn Tunisia,ma Morocco,Y,FW,78,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,tn Tunisia,ma Morocco,Y,FW,55,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,tn Tunisia,ma Morocco,N,,12,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,tn Tunisia,ma Morocco,Y*,FW,90,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,tn Tunisia,ma Morocco,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,tn Tunisia,ma Morocco,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,tn Tunisia,ma Morocco,Y,DM,90,,,,,,,,,,,,,,,,,Match Report
20-11-2018,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,tn Tunisia,ma Morocco,Y,CM,64,,,,,,,,,,,,,,,,,Match Report
07-02-2019,Tue,Africa Cup of Nations,Group stage,Neutral,D 0–0,tn Tunisia,mr Mauritania,Y,AM,78,,0,,,,,,,,,,,0,,,,Match Report
