Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,Touches,Tkl,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,Prog,Succ,Att.1
09-10-2019,Tue,UEFA Euro Qualifying,Group stage,Home,W 5–3,eng England,xk Kosovo,N,,8,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,Y,FW,75,1,0,0,0,3,2,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,Y,RB,90,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,N,,18,0,0,0,0,2,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,Y,FW,72,2,1,0,0,5,4,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,N,,15,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,Y*,FW,90,1,3,0,0,4,3,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2019,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,Y,CM,90,0,0,0,0,0,0,1,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,Y,DM,87,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,Y,DM,90,0,0,0,0,1,1,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,Y,AM,90,0,0,0,0,0,0,1,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,Y*,FW,90,1,0,1,1,4,3,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,Y,RB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,N,,18,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2019,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,Y,AM,71,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,Y,CM,69,0,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,Y,FW,90,1,0,0,0,4,3,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,Y,CB,90,0,1,0,0,2,1,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,Y,RB,90,0,1,0,0,1,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-11-2019,Thu,UEFA Euro Qualifying,Group stage,Home,W 7–0,eng England,me Montenegro,Y*,FW,56,3,0,0,0,6,4,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,Y,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,Y,CM,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,N,,19,1,0,0,0,1,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,Y*,FW,90,1,1,0,0,5,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,Y,FW,90,0,1,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,Y,CB,90,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,Y,RB,83,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,N,,32,1,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-11-2019,Sun,UEFA Euro Qualifying,Group stage,Away,W 4–0,eng England,xk Kosovo,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,CM,67,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,RB,69,0,0,0,0,2,0,2,1,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y*,FW,77,0,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,CB,90,0,0,0,0,2,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,FW,90,1,0,1,1,3,2,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,LB,90,0,0,0,0,0,0,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,N,,18,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,CB,90,0,0,0,0,3,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-05-2020,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,FW,90,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y*,FW,90,0,0,0,0,4,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,CM,75,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,CM,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,N,,31,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,LB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,RB,85,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
09-08-2020,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,N,,15,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,Y,AM,75,0,1,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,Y*,DM,57,0,1,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,Y,CB,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,N,,33,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-08-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,wls Wales,Y,DM,75,0,0,0,0,,,0,0,,,,,,,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y,CM,75,0,0,0,0,2,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y*,FW,90,0,0,0,0,5,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y,CM,72,0,0,0,0,1,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,N,,15,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y,CB,31,0,0,0,0,0,0,2,1,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y,FW,71,0,0,0,0,3,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y,CM,90,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-10-2020,Wed,UEFA Nations League,League A,Home,L 0–1,eng England,dk Denmark,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,DM,78,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,N,,26,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,DM,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,N,,26,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,DM,90,0,0,0,0,0,0,1,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,AM,90,1,0,1,1,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y*,DM,64,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-11-2020,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,AM,88,1,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y,AM,68,0,0,0,0,3,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y,CB,90,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y*,FW,90,0,0,0,0,7,3,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y,AM,90,0,0,0,0,3,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,N,,53,0,0,0,0,1,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y,DM,90,0,0,0,0,0,0,0,0,,,,,,4,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y,DM,45,0,0,0,0,0,0,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
15-11-2020,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y,DM,69,0,0,0,0,1,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y*,FW,75,0,0,0,0,5,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,CM,63,1,0,0,0,2,1,0,0,,,,,,2,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,LM,90,0,0,0,0,4,2,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,FW,75,0,0,0,0,1,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,CB,90,0,0,0,0,3,1,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,CB,90,0,0,0,0,2,1,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,RM,84,0,0,0,0,0,0,0,0,,,,,,1,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,CM,90,1,0,0,0,2,1,0,0,,,,,,3,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,GK,90,0,0,0,0,0,0,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,CM,90,2,1,0,0,5,4,0,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-11-2020,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,CB,63,0,0,0,0,0,0,1,0,,,,,,0,,,,Match Report,,,,,,,,,,,,,,
11-12-2020,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,ie Rep. of Ireland,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
